1	29.83271058008826
2	34.92690341126085
1	21.202649536620424
2	27.432748955787098
1	23.145954791105293
2	38.78700722354791
1	18.988238447989723
2	46.3098900729905
1	18.612766520574898
2	47.85983174933085
1	27.09739288349405
2	18.551554994637854
1	19.783565425940026
2	34.755674449175466
1	30.08360665264709
2	38.74866056228464
1	31.398304757798343
2	37.469035922475626
1	24.93448253443999
2	37.819693613887715
1	24.61262713113439
2	44.65069337766938
1	20.682885453118352
2	29.90443924123795
1	23.411944505235084
2	39.874663757855764
1	23.57333723474179
2	32.204386317848204
1	26.791723589503686
2	35.46344375411472
1	26.21662074536158
2	35.845937616184855
1	29.47351430919751
2	31.079408798365744
1	19.458161088747353
2	24.25987149369402
1	21.844119428729122
2	20.098074361770998
1	30.673773818337075
2	34.77606982880194
1	16.933274797532967
2	30.07092418152016
1	28.325227318541604
2	31.59258330634251
1	25.626392376171218
2	26.470956423213327
1	24.8061563079648
2	32.96055679715921
1	30.374875394454094
2	23.704680584360855
1	27.477132605849853
2	36.70225040458489
1	20.618735859772233
2	32.18368814212843
1	30.083058479697964
2	10.123552236729353
1	22.627066048263217
2	29.9287193391678
1	17.45050971644542
2	35.33176202034075
1	41.97504076128275
2	34.02176582667242
1	42.14632809249369
2	20.126163169059975
1	54.20875062695459
2	35.273837333411514
1	45.13352663694193
2	26.06703416387073
1	40.659137828761075
2	31.861480665002798
1	46.11991115213642
2	26.54956763989403
1	41.31277317516725
2	29.698234753629222
1	41.05919613949842
2	33.97857085890659
1	42.898341344160755
2	31.455005116553487
1	50.20379736063775
2	35.165911954312314
1	42.54116858297526
2	39.952808953956456
1	48.576686269552155
2	27.79500660049456
1	47.28535213739238
2	30.304398435469516
1	41.34267659872642
2	36.74521429733914
1	44.02929548716663
2	36.59167869484875
1	41.705771996418015
2	36.67573880886905
1	48.13671305787236
2	27.59875427744603
1	40.706938989603756
2	20.464488266000664
1	44.74055623451796
2	45.17282107998208
1	48.55713056052749
2	40.26472820661782
